Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Honduras,HND,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.267
Honduras,HND,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.61
Honduras,HND,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.964
Honduras,HND,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.458
Honduras,HND,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.952
Honduras,HND,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.447
Honduras,HND,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.944
Honduras,HND,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.442
Honduras,HND,1995,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.941
Honduras,HND,1994,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.441
Honduras,HND,1993,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.943
Honduras,HND,1992,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.448
Honduras,HND,1991,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.953
Honduras,HND,1990,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.46
Honduras,HND,1989,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.969
Honduras,HND,1988,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.481
Honduras,HND,1987,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.907
Honduras,HND,1986,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.319
Honduras,HND,1985,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.735
Honduras,HND,1984,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.155
Honduras,HND,1983,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.577
Honduras,HND,1982,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.004
Honduras,HND,1981,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.435
Honduras,HND,1980,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.87
Honduras,HND,1979,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.309
Honduras,HND,1978,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.752
Honduras,HND,1977,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.2
Honduras,HND,1976,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.653
Honduras,HND,1975,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.11
Honduras,HND,1974,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.571
Honduras,HND,1973,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.93
Honduras,HND,1972,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.246
Honduras,HND,1971,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.569
Honduras,HND,1970,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.902
Honduras,HND,1969,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.244
Honduras,HND,1968,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.596
Honduras,HND,1967,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.955
Honduras,HND,1966,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.325
Honduras,HND,1965,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.704
Honduras,HND,1964,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.094
Honduras,HND,1963,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.491
Honduras,HND,1962,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.9
Honduras,HND,1961,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.318
Honduras,HND,1960,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.747
